name,team,player_position,penalty_name,penalty_yards
R.Mundy,Pittsburgh,SS,Illegal Kick,0
R.Mundy,Pittsburgh,SS,Illegally Kicking Ball,0
S.Piscitelli,Tampa Bay,SS,Roughing the Kicker,0
S.Piscitelli,Tampa Bay,SS,Delay of Game,27
S.Piscitelli,Tampa Bay,SS,Illegal Motion,10
S.Piscitelli,Tampa Bay,SS,Ineligible Downfield Pass,15
S.Piscitelli,Tampa Bay,SS,Illegal Crackback,0
T.Polamalu,Pittsburgh,SS,Defensive 12 On-field,5
T.Polamalu,Pittsburgh,SS,Unnecessary Roughness,97
T.Zbikowski,Baltimore,SS,Defensive 12 On-field,0
T.Zbikowski,Baltimore,SS,Unsportsmanlike Conduct,60
T.Zbikowski,Baltimore,SS,Intentional Grounding,33
T.Zbikowski,Baltimore,SS,Clipping,0
U.Young,New Orleans,SS,Face Mask,0
U.Young,New Orleans,SS,Illegal Bat,0
W.Allen,Pittsburgh,SS,Encroachment,20
W.Moore,Atlanta,SS,Illegal Cut,0
Y.Bell,Miami,SS,Delay of Game,15
A.Barbre,Green Bay,T,Defensive Pass Interference,79
A.Barbre,Green Bay,T,Illegal Forward Pass,0
A.Barron,Dallas,T,Illegal Block Above the Waist,30
A.Barron,St. Louis,T,Illegal Receiver Pass,0
A.Barron,St. Louis,T,Neutral Zone Infraction,15
A.Barron,St. Louis,T,Face Mask (5 Yards),0
A.Barron,St. Louis,T,Clipping,0
A.Barron,St. Louis,T,Illegal Kick,0
A.Barron,St. Louis,T,Illegal Touch Kick,5
A.Barron,St. Louis,T,Leaping,0
A.Barron,St. Louis,T,Invalid Fair Catch Signal,0
A.Barron,St. Louis,T,Ineligible Downfield Kick,0
A.Barron,St. Louis,T,Clipping,0
A.Collins,Cincinnati,T,Face Mask (5 Yards),0
A.Collins,Cincinnati,T,Illegal Receiver Pass,0
A.Davis,San Francisco,T,Illegal Contact,10
A.Davis,San Francisco,T,Roughing the Passer,60
A.Goldberg,St. Louis,T,Illegal Kick/Kicking Loose Ball,0
A.Goldberg,St. Louis,T,Illegal Kick,0
A.Goldberg,St. Louis,T,Defensive Delay of Game,0
A.Goldberg,St. Louis,T,Personal Foul,75
A.Goldberg,St. Louis,T,Illegal Touch Pass,5
A.Goldberg,St. Louis,T,Illegal Receiver Pass,0
A.Lucas,Seattle,T,Fair Catch Interference,0
A.Lucas,Seattle,T,Encroachment,5
A.Lucas,Seattle,T,Illegal Onside Kick,0
A.Lucas,Seattle,T,Interference with Opportunity to Catch,0
A.Lucas,Seattle,T,Neutral Zone Infraction,10
A.Ramsey,Buffalo,T,Offensive Holding,276
A.Ramsey,Buffalo,T,Illegal Substitution,0
A.Smith,Cincinnati,T,Face Mask (5 Yards),0
A.Whitworth,Cincinnati,T,Illegal Substitution,0
A.Whitworth,Cincinnati,T,Personal Foul,75
A.Whitworth,Cincinnati,T,Player Out of Bounds on Punt,0
A.Whitworth,Cincinnati,T,Defensive Pass Interference,223
A.Whitworth,Cincinnati,T,Illegal Forward Pass,5
A.Whitworth,Cincinnati,T,Player Out of Bounds on Kick,0
A.Whitworth,Cincinnati,T,Illegal Forward Pass,0
A.Whitworth,Cincinnati,T,Illegal Wedge,0
A.Whitworth,Cincinnati,T,Unsportsmanlike Conduct,45
B.Albert,Kansas City,T,Player Out of Bounds on Kick,0
B.Albert,Kansas City,T,Face Mask (15 Yards),45
B.Albert,Kansas City,T,Player Out of Bounds on Punt,0
B.Albert,Kansas City,T,Ineligible Downfield Kick,0
B.Albert,Kansas City,T,Roughing the Kicker,0
B.Albert,Kansas City,T,Illegal Forward Pass,10
B.Albert,Kansas City,T,Offensive Offside,5
B.Albert,Kansas City,T,Defensive Too Many Men on Field,0
B.Bulaga,Green Bay,T,Defensive Delay of Game,0
B.Dombrowski,San Diego,T,Illegal Bat,10
B.Dombrowski,San Diego,T,Encroachment,10
B.Dombrowski,San Diego,T,Interference with Opportunity to Catch,15
B.Dombrowski,San Diego,T,Ineligible Downfield Pass,5
B.Dombrowski,San Diego,T,Illegal Wedge,0
B.Dombrowski,San Diego,T,Illegal Kick,0
B.Dombrowski,San Diego,T,Illegal Procedure,0
B.Dombrowski,San Diego,T,Defensive Too Many Men on Field,0
B.Frye,Seattle,T,Clipping,0
B.Frye,Seattle,T,Face Mask (5 Yards),0
B.Keith,Arizona,T,Unsportsmanlike Conduct,44
B.McKinnie,Minnesota,T,Illegal Substitution,0
B.McKinnie,Minnesota,T,Illegal Formation,5
B.McKinnie,Minnesota,T,Interference with Opportunity to Catch,0
B.Richardson,Kansas City,T,Defensive Holding,30
B.Richardson,Kansas City,T,Illegal Receiver Pass,0
B.Richardson,Kansas City,T,Fair Catch Interference,0
B.Richardson,Kansas City,T,Illegal Touch Pass,0
B.Sims,San Francisco,T,Face Mask (15 Yards),24
B.Sims,San Francisco,T,Personal Foul,60
C.Brown,New Orleans,T,Illegal Substitution,5
C.Clifton,Green Bay,T,Illegal Contact,10
C.Clifton,Green Bay,T,Tripping,10
C.Clifton,Green Bay,T,Illegal Use of Hands,5
C.Clifton,Green Bay,T,Leverage,0
C.Clifton,Green Bay,T,Illegal Motion,6
C.Clifton,Green Bay,T,Low Block,0
C.Green,Buffalo,T,Unnecessary Roughness,90
C.Green,Buffalo,T,Short Free Kick,0
C.Green,Oakland,T,Defensive Too Many Men on Field,0
C.Green,Oakland,T,Defensive Holding,25
C.Green,Oakland,T,Illegal Kick/Kicking Loose Ball,0
C.Green,Oakland,T,Running Into the Kicker,0
C.Green,Oakland,T,Defensive Offside,78
C.Green,Oakland,T,Illegal Double-Team Block,0
C.Green,Oakland,T,Illegal Onside Kick,0
C.Green,Oakland,T,Kickoff Out of Bounds,0
C.Williams,Chicago,T,Invalid Fair Catch Signal,0
C.Williams,Chicago,T,Illegal Procedure,0
C.Williams,Chicago,T,Ineligible Downfield Pass,0
C.Williams,Chicago,T,Illegal Bat,0
C.Williams,Chicago,T,Delay of Game,45
C.Williams,Chicago,T,Offside on Free Kick,10
D.Bell,Buffalo,T,Illegal Cut,0
D.Bell,Buffalo,T,Chop Block,0
D.Bell,Buffalo,T,Defensive 12 On-field,5
D.Bell,Buffalo,T,Personal Foul,17
D.Bell,Buffalo,T,Delay of Game,38
D.Bell,Buffalo,T,Illegal Touch Kick,5
D.Bell,Buffalo,T,Illegal Cut,0
D.Brown,Houston,T,Illegal Blindside Block,0
D.Brown,Houston,T,Illegal Crackback,0
D.Brown,Houston,T,Roughing the Kicker,15
D.Brown,Houston,T,Illegal Bat,0
D.Brown,Houston,T,Illegal Substitution,5
D.Brown,Houston,T,Defensive Pass Interference,256
D.Brown,Houston,T,Defensive Offside,70
D.Brown,Houston,T,Low Block,15
D.Dotson,Tampa Bay,T,Intentional Grounding,27
D.Ferguson,N.Y. Jets,T,Encroachment,20
D.Ferguson,N.Y. Jets,T,Offensive 12 On-field,5
D.Ferguson,N.Y. Jets,T,Offensive Holding,259
D.Ferguson,N.Y. Jets,T,Illegal Contact,10
D.Ferguson,N.Y. Jets,T,Face Mask (5 Yards),0
D.Ferguson,N.Y. Jets,T,Illegal Peelback,0
D.Ferguson,N.Y. Jets,T,Defensive 12 On-field,5
D.Ferguson,N.Y. Jets,T,Illegal Motion,0
D.Free,Dallas,T,Illegal Blindside Block,0
D.Free,Dallas,T,Player Out of Bounds on Kick,0
D.Free,Dallas,T,Offensive Too Many Men on Field,0
D.Free,Dallas,T,Player Out of Bounds on Kick,0
D.Free,Dallas,T,Illegal Contact,10
D.Free,Dallas,T,Illegal Motion,5
D.Loper,Detroit,T,Defensive Delay of Game,5
D.Loper,Detroit,T,Short Free Kick,0
D.McIntosh,Seattle,T,Horse Collar Tackle,15
D.Penn,Tampa Bay,T,Offensive Offside,0
D.Penn,Tampa Bay,T,Delay of Game,29
D.Penn,Tampa Bay,T,Lowering the Head to Make Forcible Contact,0
D.Penn,Tampa Bay,T,Face Mask,0
D.Penn,Tampa Bay,T,Face Mask (5 Yards),0
D.Penn,Tampa Bay,T,Unsportsmanlike Conduct,26
D.Penn,Tampa Bay,T,Illegal Receiver Pass,0
D.Penn,Tampa Bay,T,Offensive Holding,298
D.Penn,Tampa Bay,T,Illegal Peelback,0
D.Penn,Tampa Bay,T,Illegal Motion,5
D.Penn,Tampa Bay,T,Offensive Too Many Men on Field,0
D.Roland,Cincinnati,T,Illegal Cut,0
D.Roland,Cincinnati,T,Illegal Kick/Kicking Loose Ball,0
D.Roland,Cincinnati,T,Illegal Kick,0
D.Roland,Cincinnati,T,Lowering the Head to Initiate Contact,0
D.Roland,Cincinnati,T,Defensive Too Many Men on Field,0
D.Roland,Cincinnati,T,Interference with Opportunity to Catch,0
D.Roland,Cincinnati,T,Face Mask (15 Yards),144
D.Roland,Cincinnati,T,Neutral Zone Infraction,46
D.Roland,Cincinnati,T,Encroachment,25
D.Stewart,Tennessee,T,Lowering the Head to Initiate Contact,0
D.Stewart,Tennessee,T,Offensive Offside,10
D.Stewart,Tennessee,T,Clipping,0
D.Stewart,Tennessee,T,Illegal Blindside Block,0
D.Woody,N.Y. Jets,T,Offensive 12 On-field,0
D.Woody,N.Y. Jets,T,Offensive Pass Interference,50
D.Woody,N.Y. Jets,T,Offensive Offside,0
D.Woody,N.Y. Jets,T,Illegally Kicking Ball,0
D.Woody,N.Y. Jets,T,Leverage,0
D.Woody,N.Y. Jets,T,Neutral Zone Infraction,11
D.Woody,N.Y. Jets,T,Interference with Opportunity to Catch,0
E.Britton,Jacksonville,T,Illegal Shift,5
E.Britton,Jacksonville,T,Unnecessary Roughness,146
E.Monroe,Jacksonville,T,Short Free Kick,0
E.Monroe,Jacksonville,T,Illegal Touch Kick,0
E.Monroe,Jacksonville,T,Unnecessary Roughness,156
E.Monroe,Jacksonville,T,Short Free Kick,0
E.Monroe,Jacksonville,T,Taunting,0
E.Pears,Oakland,T,Clipping,0
E.Pears,Oakland,T,Encroachment,10
E.Pears,Oakland,T,Offensive Too Many Men on Field,0
E.Winston,Houston,T,Illegal Touch Kick,5
E.Winston,Houston,T,Illegal Receiver Pass,0
E.Winston,Houston,T,Leverage,0
E.Winston,Houston,T,Lowering the Head to Make Forcible Contact,0
F.Adams,Dallas,T,Kick Catch Interference,0
F.Adams,Dallas,T,Illegal Onside Kick,0
F.Adams,Dallas,T,Delay of Kickoff,0
F.Adams,Dallas,T,Illegal Procedure,0
F.Adams,Dallas,T,Illegal Formation,15
F.Adams,Dallas,T,Roughing the Passer,55
F.Adams,Dallas,T,Delay of Kickoff,0
F.Adams,Dallas,T,Offside on Free Kick,10
F.Adams,Dallas,T,Illegal Crackback,0
F.Adams,Pittsburgh,T,False Start,174
F.Adams,Pittsburgh,T,Kick Catch Interference,0
F.Omiyale,Chicago,T,Illegal Peelback,0
F.Omiyale,Chicago,T,Personal Foul,15
F.Omiyale,Chicago,T,Illegal Block Above the Waist,40
F.Omiyale,Chicago,T,Offensive Too Many Men on Field,0
F.Omiyale,Chicago,T,Face Mask (15 Yards),32
G.Cherilus,Detroit,T,Illegal Forward Pass,0
G.Cherilus,Detroit,T,Fair Catch Interference,0
G.Cherilus,Detroit,T,Illegal Cut,0
G.Cherilus,Detroit,T,Illegal Cut,0
G.Cherilus,Detroit,T,Illegal Formation,25
G.Cherilus,Detroit,T,Offensive Too Many Men on Field,0
G.Williams,Carolina,T,Roughing the Kicker,15
J.Backus,Detroit,T,Defensive Delay of Game,0
J.Backus,Detroit,T,Illegal Use of Hands,15
J.Backus,Detroit,T,Roughing the Passer,86
J.Backus,Detroit,T,Clipping,0
J.Backus,Detroit,T,Defensive Delay of Game,5
J.Black,Jacksonville,T,Illegal Receiver Pass,0
J.Brown,Washington,T,Lowering the Head to Initiate Contact,0
J.Brown,Washington,T,Intentional Grounding,43
J.Bushrod,New Orleans,T,Illegal Onside Kick,0
J.Bushrod,New Orleans,T,Interference with Opportunity to Catch,0
J.Bushrod,New Orleans,T,Offensive Holding,345
J.Bushrod,New Orleans,T,Illegal Bat,0
J.Bushrod,New Orleans,T,Illegal Shift,0
J.Bushrod,New Orleans,T,Illegal Double-Team Block,0
J.Bushrod,New Orleans,T,Disqualification,0
J.Gaither,Baltimore,T,Player Out of Bounds on Kick,0
J.Gaither,Baltimore,T,Illegal Blindside Block,0
J.Gaither,Baltimore,T,Kick Catch Interference,0
J.Gaither,Baltimore,T,Short Free Kick,0
J.Gaither,Baltimore,T,Illegal Double-Team Block,0
J.Gaither,Baltimore,T,Invalid Fair Catch Signal,0
J.Gross,Carolina,T,Player Out of Bounds on Punt,5
J.Jansen,Detroit,T,Illegal Crackback,0
J.Long,Miami,T,Fair Catch Interference,30
J.Long,Miami,T,Tripping,0
J.Long,Miami,T,Chop Block,26
J.Long,Miami,T,Offensive Holding,328
J.Otah,Carolina,T,Defensive Delay of Game,10
J.Otah,Carolina,T,Illegal Block Above the Waist,34
J.Otah,Carolina,T,Lowering the Head to Initiate Contact,0
J.Otah,Carolina,T,Offensive Offside,5
J.Otah,Carolina,T,Defensive Delay of Game,0
J.Otah,Carolina,T,Illegal Cut,0
J.Peters,Philadelphia,T,Ineligible Downfield Pass,0
J.Peters,Philadelphia,T,Delay of Game,59
J.Peters,Philadelphia,T,Illegal Touch Pass,0
J.Peters,Philadelphia,T,Defensive Delay of Game,0
J.Peters,Philadelphia,T,Illegal Double-Team Block,0
J.Peters,Philadelphia,T,Horse Collar Tackle,18
J.Peters,Philadelphia,T,Face Mask,0
J.Peters,Philadelphia,T,Illegal Cut,0
J.Scott,Buffalo,T,Illegal Receiver Pass,0
J.Scott,Buffalo,T,Illegal Peelback,0
J.Scott,Buffalo,T,Defensive Holding,16
J.Scott,Buffalo,T,Lowering the Head to Make Forcible Contact,0
J.Scott,Pittsburgh,T,Defensive Too Many Men on Field,0
J.Smith,St. Louis,T,Defensive Too Many Men on Field,0
J.Smith,St. Louis,T,Illegal Block Above the Waist,44
J.Smith,St. Louis,T,Running Into the Kicker,5
J.St. Clair,Cleveland,T,Horse Collar Tackle,0
J.St. Clair,Cleveland,T,Low Block,0
J.St. Clair,Cleveland,T,Illegal Formation,30
J.St. Clair,Cleveland,T,Offensive Holding,310
J.St. Clair,Cleveland,T,Illegal Kick/Kicking Loose Ball,0
J.Stinchcomb,New Orleans,T,Invalid Fair Catch Signal,0
J.Stinchcomb,New Orleans,T,Illegal Forward Pass,10
J.Stinchcomb,New Orleans,T,Defensive Too Many Men on Field,0
J.Stinchcomb,New Orleans,T,Personal Foul,43
J.Stinchcomb,New Orleans,T,Offensive Holding,258
J.Stinchcomb,New Orleans,T,Illegal Touch Pass,5
J.Thomas,Cleveland,T,Illegal Receiver Pass,0
J.Thomas,Cleveland,T,Offside on Free Kick,0
J.Thomas,Cleveland,T,Illegally Kicking Ball,0
J.Thomas,Cleveland,T,Delay of Kickoff,0
J.Thomas,Cleveland,T,Illegal Wedge,27
J.Thomas,Cleveland,T,Offensive Pass Interference,7
J.Thomas,Cleveland,T,Illegal Wedge,0
J.Thomas,Cleveland,T,Offside on Free Kick,10
J.Trueblood,Tampa Bay,T,Roughing the Passer,85
J.Trueblood,Tampa Bay,T,Ineligible Downfield Kick,5
J.Trueblood,Tampa Bay,T,Interference with Opportunity to Catch,0
J.Trueblood,Tampa Bay,T,Ineligible Downfield Pass,5
J.Trueblood,Tampa Bay,T,Illegal Touch Pass,10
J.Trueblood,Tampa Bay,T,Face Mask,0
J.Trueblood,Tampa Bay,T,Defensive Delay of Game,0
J.Trueblood,Tampa Bay,T,Illegal Double-Team Block,0
J.Trueblood,Tampa Bay,T,False Start,168
J.Trueblood,Tampa Bay,T,Illegal Forward Handoff,0
J.Trueblood,Tampa Bay,T,Offensive Too Many Men on Field,0
J.Trueblood,Tampa Bay,T,Illegal Formation,29
J.Veldheer,Oakland,T,Face Mask,0
J.Veldheer,Oakland,T,Defensive Offside,51
J.Veldheer,Oakland,T,Illegal Shift,5
K.Barnes,Oakland,T,Illegal Double-Team Block,0
K.Barnes,Oakland,T,Offensive Offside,0
K.Chambers,Buffalo,T,Illegal Procedure,0
K.Chambers,Buffalo,T,Face Mask (15 Yards),99
K.Chambers,Buffalo,T,Chop Block,0
K.Chambers,Buffalo,T,Defensive Delay of Game,5
K.McKenzie,N.Y. Giants,T,Illegal Block Above the Waist,49
K.McKenzie,N.Y. Giants,T,Roughing the Passer,30
K.McKenzie,N.Y. Giants,T,Taunting,0
K.McKenzie,N.Y. Giants,T,Defensive Too Many Men on Field,0
K.Shaffer,Chicago,T,Kickoff Out of Bounds,0
K.Shaffer,Chicago,T,Delay of Game,17
K.Shaffer,Chicago,T,Offensive 12 On-field,5
K.Shaffer,Chicago,T,Delay of Kickoff,0
K.Shaffer,Chicago,T,Illegal Blindside Block,0
K.Williams,Seattle,T,Low Block,0
K.Williams,Seattle,T,Illegal Use of Hands,25
L.Brown,Arizona,T,Tripping,0
L.Brown,Arizona,T,Offside on Free Kick,7
L.Brown,Arizona,T,Illegal Shift,0
L.Brown,Arizona,T,Chop Block,57
L.Brown,Arizona,T,Face Mask (5 Yards),0
L.Brown,Arizona,T,Chop Block,15
L.Brown,Arizona,T,Unsportsmanlike Conduct,30
L.Brown,Arizona,T,Personal Foul,75
L.Brown,Arizona,T,Intentional Grounding,10
L.Brown,Arizona,T,Fair Catch Interference,0
L.Jones,Washington,T,Illegal Kick,0
L.Jones,Washington,T,Player Out of Bounds on Kick,0
L.Jones,Washington,T,Illegal Cut,0
L.Vasquez,San Diego,T,Illegal Cut,0
L.Walker,Oakland,T,Fair Catch Interference,15
M.Colombo,Dallas,T,Lowering the Head to Initiate Contact,0
M.Colombo,Dallas,T,Disqualification,15
M.Colombo,Dallas,T,Offensive Too Many Men on Field,0
M.Colombo,Dallas,T,Illegal Block Above the Waist,40
M.Colombo,Dallas,T,Illegal Motion,0
M.Gandy,Arizona,T,Illegal Crackback,0
M.Gandy,Arizona,T,Illegal Block Above the Waist,30
M.Gandy,Arizona,T,Illegal Peelback,0
M.Gandy,Arizona,T,Roughing the Passer,44
M.Gandy,Arizona,T,Low Block,15
M.Gandy,Arizona,T,Kick Catch Interference,0
M.Henderson,Oakland,T,Kickoff Out of Bounds,0
M.Henderson,Oakland,T,Illegal Formation,20
M.Henderson,Oakland,T,Illegal Forward Handoff,0
M.Henderson,Oakland,T,Offside on Free Kick,0
M.Henderson,Oakland,T,Horse Collar Tackle,30
M.LeVoir,New England,T,Illegal Touch Kick,0
M.Light,New England,T,Offside on Free Kick,5
M.Light,New England,T,Player Out of Bounds on Punt,0
M.McNeill,San Diego,T,Lowering the Head to Make Forcible Contact,0
M.McNeill,San Diego,T,Offensive 12 On-field,5
M.McNeill,San Diego,T,Clipping,0
M.McNeill,San Diego,T,Defensive 12 On-field,5
M.McNeill,San Diego,T,Ineligible Downfield Kick,0
M.Oher,Baltimore,T,Running Into the Kicker,0
M.Oher,Baltimore,T,Defensive Too Many Men on Field,0
M.Oher,Baltimore,T,Short Free Kick,0
M.Oher,Baltimore,T,Delay of Kickoff,0
M.Oher,Baltimore,T,Illegal Kick,0
M.Oher,Baltimore,T,Offensive 12 On-field,10
M.Oher,Baltimore,T,Offensive Too Many Men on Field,0
M.Oher,Baltimore,T,Offensive Too Many Men on Field,0
M.Oher,Baltimore,T,Short Free Kick,0
M.Roos,Tennessee,T,Leverage,0
M.Roos,Tennessee,T,Disqualification,0
M.Roos,Tennessee,T,Illegal Kick/Kicking Loose Ball,0
M.Roos,Tennessee,T,Fair Catch Interference,0
M.Roos,Tennessee,T,Offensive Pass Interference,29
M.Starks,Pittsburgh,T,Unsportsmanlike Conduct,45
M.Starks,Pittsburgh,T,Kick Catch Interference,0
M.Starks,Pittsburgh,T,Illegal Double-Team Block,0
M.Starks,Pittsburgh,T,Illegal Kick/Kicking Loose Ball,0
M.Starks,Pittsburgh,T,Illegal Forward Pass,0
M.Starks,Pittsburgh,T,Illegal Blindside Block,0
M.Starks,Pittsburgh,T,Taunting,0
M.Tauscher,Green Bay,T,Low Block,15
M.Tauscher,Green Bay,T,Offensive 12 On-field,0
M.Tauscher,Green Bay,T,Face Mask,0
M.Tauscher,Green Bay,T,Illegal Motion,5
N.Kaczur,New England,T,Delay of Kickoff,0
O.Cousins,Baltimore,T,Unnecessary Roughness,161
O.Cousins,Baltimore,T,Illegal Touch Kick,0
O.Pace,Chicago,T,Short Free Kick,0
O.Pace,Chicago,T,False Start,213
O.Pace,Chicago,T,Neutral Zone Infraction,15
O.Pace,Chicago,T,Tripping,0
P.Loadholt,Minnesota,T,Offensive Pass Interference,39
P.Loadholt,Minnesota,T,Illegal Blindside Block,0
P.Loadholt,Minnesota,T,Illegal Cut,0
P.Loadholt,Minnesota,T,Personal Foul,29
P.Loadholt,Minnesota,T,Defensive Holding,32
P.Loadholt,Minnesota,T,Illegal Procedure,0
P.Loadholt,Minnesota,T,Illegal Cut,0
P.Loadholt,Minnesota,T,Illegal Double-Team Block,0
P.Loadholt,Minnesota,T,Illegal Double-Team Block,0
P.Loadholt,Minnesota,T,Chop Block,15
P.Loadholt,Minnesota,T,Delay of Kickoff,0
P.Loadholt,Minnesota,T,Illegal Wedge,0
P.McQuistan,Miami,T,Intentional Grounding,54
R.Butler,Houston,T,Defensive 12 On-field,10
R.Butler,Houston,T,Kickoff Out of Bounds,0
R.Clady,Denver,T,Illegal Kick/Kicking Loose Ball,0
R.Clady,Denver,T,Offensive Too Many Men on Field,0
R.Clady,Denver,T,Illegal Touch Kick,0
R.Clady,Denver,T,Illegal Cut,0
R.Clady,Denver,T,Illegal Blindside Block,0
R.Clady,Denver,T,Horse Collar Tackle,21
R.Clady,Denver,T,Ineligible Downfield Pass,10
R.Harris,Denver,T,Encroachment,30
R.Harris,Denver,T,Fair Catch Interference,0
R.O'Callaghan,Kansas City,T,Illegal Formation,0
R.O'Callaghan,Kansas City,T,Face Mask,0
R.Wells,Arizona,T,Illegal Formation,15
R.Wells,Arizona,T,Roughing the Kicker,0
R.Wells,Arizona,T,Defensive Offside,55
R.Wells,Philadelphia,T,Illegal Forward Pass,4
R.Willis,Seattle,T,Defensive Offside,70
R.Willis,Seattle,T,Kickoff Out of Bounds,0
R.Willis,Seattle,T,Neutral Zone Infraction,15
R.Willis,Seattle,T,Fair Catch Interference,15
R.Willis,Seattle,T,Delay of Kickoff,0
S.Baker,Atlanta,T,Illegal Crackback,0
S.Baker,Atlanta,T,Tripping,20
S.Baker,Atlanta,T,Leaping,0
S.Baker,Atlanta,T,Ineligible Downfield Kick,0
S.Baker,Atlanta,T,Illegal Block Above the Waist,50
S.Baker,Atlanta,T,Offensive Offside,0
S.Baker,Atlanta,T,Roughing the Passer,75
S.Baker,Atlanta,T,Interference with Opportunity to Catch,0
S.Heyer,Washington,T,Offside on Free Kick,5
S.Heyer,Washington,T,Chop Block,5
S.Heyer,Washington,T,Offensive Offside,0
S.Heyer,Washington,T,Delay of Kickoff,0
S.Heyer,Washington,T,Encroachment,10
S.Heyer,Washington,T,Running Into the Kicker,5
S.Heyer,Washington,T,Illegal Kick/Kicking Loose Ball,0
S.Vollmer,New England,T,Disqualification,0
S.Vollmer,New England,T,Short Free Kick,0
T.Clabo,Atlanta,T,Clipping,0
T.Clabo,Atlanta,T,Face Mask,0
T.Clabo,Atlanta,T,Illegal Block Above the Waist,34
T.Clabo,Atlanta,T,Illegal Touch Kick,0
T.Clabo,Atlanta,T,Roughing the Passer,50
T.Clabo,Atlanta,T,Illegal Double-Team Block,0
T.Essex,Pittsburgh,T,Illegal Formation,20
T.Essex,Pittsburgh,T,Illegal Formation,10
T.Essex,Pittsburgh,T,Lowering the Head to Make Forcible Contact,0
T.Essex,Pittsburgh,T,Encroachment,31
T.Essex,Pittsburgh,T,Disqualification,0
T.Pashos,Cleveland,T,Defensive Offside,40
T.Pashos,San Francisco,T,Defensive Holding,35
T.Thomas,Jacksonville,T,Illegally Kicking Ball,0
T.Williams,Washington,T,Player Out of Bounds on Punt,0
W.Beatty,N.Y. Giants,T,Illegal Use of Hands,5
W.Beatty,N.Y. Giants,T,Illegal Receiver Pass,0
W.Beatty,N.Y. Giants,T,Defensive Too Many Men on Field,0
W.Hunter,N.Y. Jets,T,Running Into the Kicker,5
W.Hunter,N.Y. Jets,T,Illegal Motion,0
W.Hunter,N.Y. Jets,T,Personal Foul,23
W.Justice,Philadelphia,T,Defensive Holding,51
W.Justice,Philadelphia,T,Illegal Bat,0
W.Justice,Philadelphia,T,Illegally Kicking Ball,0
W.Justice,Philadelphia,T,Illegal Forward Handoff,0
W.Justice,Philadelphia,T,Kickoff Out of Bounds,0
W.Justice,Philadelphia,T,Illegal Crackback,15
W.Smith,Kansas City,T,Illegal Forward Handoff,0
W.Smith,Kansas City,T,Roughing the Kicker,0
W.Svitek,Atlanta,T,Unnecessary Roughness,147
Z.Strief,New Orleans,T,Illegal Contact,10
Z.Strief,New Orleans,T,Leverage,0
A.Becht,Arizona,TE,Delay of Game,45
A.Becht,Arizona,TE,Illegal Onside Kick,0
A.Crumpler,New England,TE,Invalid Fair Catch Signal,0
A.Crumpler,New England,TE,Unnecessary Roughness,120
A.Crumpler,Tennessee,TE,Face Mask (15 Yards),15
A.Fasano,Miami,TE,Roughing the Passer,53
A.Fasano,Miami,TE,Player Out of Bounds on Punt,0
A.Fasano,Miami,TE,Player Out of Bounds on Punt,0
A.Fasano,Miami,TE,Defensive Holding,46
A.Fasano,Miami,TE,Neutral Zone Infraction,50
A.Gates,San Diego,TE,Delay of Game,50
A.Gates,San Diego,TE,Illegal Cut,0
A.Hernandez,New England,TE,Illegal Bat,0
A.Hill,Houston,TE,Unsportsmanlike Conduct,60
A.Smith,Philadelphia,TE,Illegal Forward Pass,0
B.Bajema,St. Louis,TE,Neutral Zone Infraction,14
B.Bajema,St. Louis,TE,Illegal Touch Kick,0
B.Celek,Philadelphia,TE,Unnecessary Roughness,168
B.Celek,Philadelphia,TE,Neutral Zone Infraction,25
B.Hartsock,N.Y. Jets,TE,Running Into the Kicker,5
B.Hartsock,N.Y. Jets,TE,Invalid Fair Catch Signal,0
B.Hartsock,N.Y. Jets,TE,Horse Collar Tackle,30
B.Hartsock,N.Y. Jets,TE,Player Out of Bounds on Kick,0
B.Hartsock,N.Y. Jets,TE,Lowering the Head to Initiate Contact,0
B.Manumaleuna,Chicago,TE,Illegal Double-Team Block,0
B.Manumaleuna,San Diego,TE,Illegal Kick,0
B.Myers,Oakland,TE,Face Mask (5 Yards),0
B.Myers,Oakland,TE,Encroachment,21
B.Patrick,Arizona,TE,Roughing the Passer,100
B.Patrick,Arizona,TE,Offensive Offside,10
B.Patrick,Arizona,TE,Leaping,0
B.Pettigrew,Detroit,TE,Illegal Wedge,0
B.Pettigrew,Detroit,TE,Illegal Touch Kick,0
B.Pettigrew,Detroit,TE,Illegal Kick,0
B.Pettigrew,Detroit,TE,Illegal Block Above the Waist,58
B.Pettigrew,Detroit,TE,Player Out of Bounds on Kick,0
B.Pettigrew,Detroit,TE,Illegal Bat,0
B.Pettigrew,Detroit,TE,Illegal Crackback,15
B.Pettigrew,Detroit,TE,Player Out of Bounds on Kick,0
B.Scaife,Tennessee,TE,Illegal Bat,10
B.Scaife,Tennessee,TE,Disqualification,0
B.Scaife,Tennessee,TE,Delay of Game,29
B.Scaife,Tennessee,TE,Illegal Kick/Kicking Loose Ball,0
B.Watson,Cleveland,TE,Disqualification,0
B.Watson,Cleveland,TE,Illegal Bat,0
B.Watson,New England,TE,Tripping,0
B.Watson,New England,TE,Unsportsmanlike Conduct,88
B.Watson,New England,TE,Offensive 12 On-field,0
C.Baker,New England,TE,Kickoff Out of Bounds,0
C.Baker,New England,TE,Defensive Pass Interference,175
C.Baker,New England,TE,Leaping,0
C.Baker,New England,TE,Offensive Offside,0
