name,team,pos,penalty_name,penalty_yards,total_penalty_yards_by_position,total_penalty_yards_by_player,total_penalty_yards_by_team
T.Suggs,Baltimore,OLB,Illegal Motion,5,2672,265,2545
T.Suggs,Baltimore,OLB,Illegal Forward Pass,5,2672,265,2545
T.Suggs,Baltimore,OLB,Illegal Kick/Kicking Loose Ball,0,2672,265,2545
T.Suggs,Baltimore,OLB,Roughing the Passer,126,2672,265,2545
T.White,Philadelphia,OLB,Lowering the Head to Make Forcible Contact,0,2672,380,2483
T.White,Philadelphia,OLB,Delay of Game,30,2672,380,2483
T.White,Philadelphia,OLB,Chop Block,15,2672,380,2483
T.White,Philadelphia,OLB,Offensive Holding,288,2672,380,2483
T.White,Philadelphia,OLB,Unsportsmanlike Conduct,47,2672,380,2483
W.Witherspoon,Philadelphia,OLB,Ineligible Downfield Pass,0,2672,0,2483
A.Podlesh,Jacksonville,P,Taunting,13,361,13,1152
B.Fields,Miami,P,Disqualification,0,361,0,1485
B.Graham,Arizona,P,Illegal Peelback,0,361,138,2580
B.Graham,Arizona,P,Taunting,15,361,138,2580
B.Graham,Arizona,P,Unnecessary Roughness,113,361,138,2580
B.Graham,Arizona,P,Ineligible Downfield Pass,5,361,138,2580
B.Graham,Arizona,P,Illegal Receiver Pass,5,361,138,2580
B.Kern,Tennessee,P,Player Out of Bounds on Punt,5,361,35,2041
B.Kern,Tennessee,P,Intentional Grounding,30,361,35,2041
B.Maynard,Chicago,P,Player Out of Bounds on Punt,0,361,0,2150
B.Moorman,Buffalo,P,Leverage,0,361,0,2445
C.Hanson,New England,P,Neutral Zone Infraction,10,361,10,1521
D.Colquitt,Kansas City,P,Ineligible Downfield Kick,10,361,10,2002
D.Colquitt,Kansas City,P,Illegal Forward Pass,0,361,10,2002
D.Colquitt,Kansas City,P,Lowering the Head to Initiate Contact,0,361,10,2002
H.Smith,Washington,P,Intentional Grounding,21,361,21,2620
H.Smith,Washington,P,Illegal Wedge,0,361,21,2620
J.Baker,Carolina,P,Player Out of Bounds on Punt,5,361,5,1229
J.Kapinos,Green Bay,P,Short Free Kick,0,361,0,2779
J.Ryan,Seattle,P,Horse Collar Tackle,0,361,0,2119
K.Huber,Cincinnati,P,Kickoff Out of Bounds,0,361,5,2402
K.Huber,Cincinnati,P,Illegal Use of Hands,5,361,5,2402
M.Berger,Denver,P,Roughing the Kicker,0,361,0,1941
M.Dodge,N.Y. Giants,P,Unnecessary Roughness,124,361,124,2567
M.Koenen,Atlanta,P,Player Out of Bounds on Kick,0,361,0,2397
M.Turk,Houston,P,Illegal Kick,0,361,0,2864
M.Turk,Houston,P,Short Free Kick,0,361,0,2864
S.Koch,Baltimore,P,Short Free Kick,0,361,0,2545
S.Rocca,Philadelphia,P,Illegal Kick/Kicking Loose Ball,0,361,0,2483
Z.Mesko,New England,P,Illegal Receiver Pass,0,361,0,1521
A.Rodgers,Green Bay,QB,Leverage,0,3082,248,2779
A.Rodgers,Green Bay,QB,Kick Catch Interference,0,3082,248,2779
A.Rodgers,Green Bay,QB,Short Free Kick,0,3082,248,2779
A.Rodgers,Green Bay,QB,Defensive Pass Interference,248,3082,248,2779
A.Smith,San Francisco,QB,Chop Block,15,3082,686,3017
A.Smith,San Francisco,QB,Defensive Offside,45,3082,686,3017
A.Smith,San Francisco,QB,Running Into the Kicker,0,3082,686,3017
A.Smith,San Francisco,QB,Illegal Bat,0,3082,686,3017
A.Smith,San Francisco,QB,Player Out of Bounds on Kick,0,3082,686,3017
A.Smith,San Francisco,QB,Face Mask (15 Yards),89,3082,686,3017
A.Smith,San Francisco,QB,Defensive Holding,52,3082,686,3017
A.Smith,San Francisco,QB,Lowering the Head to Initiate Contact,0,3082,686,3017
B.Brohm,Buffalo,QB,Personal Foul,45,3082,45,2445
B.Favre,Minnesota,QB,Neutral Zone Infraction,5,3082,40,2801
B.Favre,Minnesota,QB,Illegal Substitution,5,3082,40,2801
B.Favre,Minnesota,QB,Offensive Pass Interference,30,3082,40,2801
B.Favre,Minnesota,QB,Illegal Cut,0,3082,40,2801
B.Favre,Minnesota,QB,Illegal Onside Kick,0,3082,40,2801
B.Favre,Minnesota,QB,Illegal Touch Pass,0,3082,40,2801
B.Favre,Minnesota,QB,Illegal Forward Handoff,0,3082,40,2801
B.Favre,Minnesota,QB,Leaping,0,3082,40,2801
B.Gradkowski,Oakland,QB,Illegal Forward Handoff,0,3082,15,2033
B.Gradkowski,Oakland,QB,Roughing the Kicker,15,3082,15,2033
B.Gradkowski,Oakland,QB,Illegal Onside Kick,0,3082,15,2033
B.Quinn,Cleveland,QB,Illegal Formation,45,3082,212,2490
B.Quinn,Cleveland,QB,False Start,167,3082,212,2490
B.Roethlisberger,Pittsburgh,QB,Offensive Too Many Men on Field,0,3082,0,2891
B.Roethlisberger,Pittsburgh,QB,Offensive Offside,0,3082,0,2891
C.Batch,Pittsburgh,QB,Face Mask (15 Yards),24,3082,24,2891
C.Frye,Oakland,QB,Invalid Fair Catch Signal,0,3082,0,2033
C.Frye,Oakland,QB,Offensive Offside,0,3082,0,2033
C.Henne,Miami,QB,Taunting,0,3082,0,1485
C.Henne,Miami,QB,Illegal Peelback,0,3082,0,1485
C.Henne,Miami,QB,Leverage,0,3082,0,1485
C.Palmer,Cincinnati,QB,Illegal Procedure,0,3082,40,2402
C.Palmer,Cincinnati,QB,Ineligible Downfield Kick,5,3082,40,2402
C.Palmer,Cincinnati,QB,Encroachment,10,3082,40,2402
C.Palmer,Cincinnati,QB,Illegal Receiver Pass,10,3082,40,2402
C.Palmer,Cincinnati,QB,Intentional Grounding,10,3082,40,2402
C.Palmer,Cincinnati,QB,Face Mask (5 Yards),0,3082,40,2402
C.Palmer,Cincinnati,QB,Illegal Touch Pass,5,3082,40,2402
D.Anderson,Arizona,QB,Illegal Peelback,0,3082,30,2580
D.Anderson,Cleveland,QB,Offside on Free Kick,5,3082,30,2490
D.Brees,New Orleans,QB,Defensive Pass Interference,272,3082,272,2485
D.Brees,New Orleans,QB,Roughing the Kicker,0,3082,272,2485
D.Brees,New Orleans,QB,Chop Block,0,3082,272,2485
D.Brees,New Orleans,QB,Lowering the Head to Make Forcible Contact,0,3082,272,2485
D.Brees,New Orleans,QB,Illegal Motion,0,3082,272,2485
D.Carr,N.Y. Giants,QB,Lowering the Head to Initiate Contact,0,3082,0,2567
D.Culpepper,Detroit,QB,Illegal Crackback,0,3082,0,3435
D.Culpepper,Detroit,QB,Roughing the Kicker,0,3082,0,3435
D.Garrard,Jacksonville,QB,Illegal Forward Pass,0,3082,5,1152
D.Garrard,Jacksonville,QB,Ineligible Downfield Pass,5,3082,5,1152
D.McNabb,Philadelphia,QB,Short Free Kick,0,3082,0,2483
D.McNabb,Philadelphia,QB,Roughing the Kicker,0,3082,0,2483
D.McNabb,Washington,QB,Face Mask,0,3082,0,2620
E.Manning,N.Y. Giants,QB,Low Block,0,3082,441,2567
E.Manning,N.Y. Giants,QB,Offensive Holding,299,3082,441,2567
E.Manning,N.Y. Giants,QB,Defensive Delay of Game,0,3082,441,2567
E.Manning,N.Y. Giants,QB,Unnecessary Roughness,142,3082,441,2567
E.Manning,N.Y. Giants,QB,Roughing the Kicker,0,3082,441,2567
J.Campbell,Oakland,QB,Illegal Contact,10,3082,30,2033
J.Campbell,Washington,QB,Tripping,0,3082,30,2620
J.Campbell,Washington,QB,Illegal Cut,0,3082,30,2620
J.Campbell,Washington,QB,Kickoff Out of Bounds,0,3082,30,2620
J.Campbell,Washington,QB,Encroachment,20,3082,30,2620
J.Campbell,Washington,QB,Illegal Kick,0,3082,30,2620
J.Cutler,Chicago,QB,Illegal Onside Kick,0,3082,242,2150
J.Cutler,Chicago,QB,Illegal Wedge,8,3082,242,2150
J.Cutler,Chicago,QB,Illegal Bat,0,3082,242,2150
J.Cutler,Chicago,QB,Unnecessary Roughness,234,3082,242,2150
J.Delhomme,Carolina,QB,Player Out of Bounds on Punt,0,3082,120,1229
J.Delhomme,Carolina,QB,Illegal Block Above the Waist,120,3082,120,1229
J.Flacco,Baltimore,QB,Face Mask (5 Yards),0,3082,95,2545
J.Flacco,Baltimore,QB,Defensive Offside,80,3082,95,2545
J.Flacco,Baltimore,QB,Defensive Delay of Game,0,3082,95,2545
J.Flacco,Baltimore,QB,Illegal Formation,15,3082,95,2545
J.Freeman,Tampa Bay,QB,Kickoff Out of Bounds,0,3082,20,2548
J.Freeman,Tampa Bay,QB,Illegal Formation,5,3082,20,2548
J.Freeman,Tampa Bay,QB,Taunting,15,3082,20,2548
J.Freeman,Tampa Bay,QB,Offensive Too Many Men on Field,0,3082,20,2548
J.Johnson,Tampa Bay,QB,Delay of Game,35,3082,45,2548
J.O'Sullivan,Cincinnati,QB,Fair Catch Interference,0,3082,0,2402
K.Clemens,N.Y. Jets,QB,Face Mask,0,3082,0,2426
K.Collins,Tennessee,QB,Illegal Touch Kick,0,3082,10,2041
K.Collins,Tennessee,QB,Illegal Formation,10,3082,10,2041
K.Collins,Tennessee,QB,Running Into the Kicker,0,3082,10,2041
K.Null,St. Louis,QB,Lowering the Head to Make Forcible Contact,0,3082,0,3223
K.Orton,Denver,QB,Offensive 12 On-field,5,3082,62,1941
K.Orton,Denver,QB,Illegal Block Above the Waist,47,3082,62,1941
K.Orton,Denver,QB,Defensive 12 On-field,10,3082,62,1941
K.Orton,Denver,QB,Illegal Touch Kick,0,3082,62,1941
K.Warner,Arizona,QB,Illegal Cut,0,3082,0,2580
K.Warner,Arizona,QB,Defensive 12 On-field,0,3082,0,2580
K.Warner,Arizona,QB,Disqualification,0,3082,0,2580
M.Bulger,St. Louis,QB,Face Mask (15 Yards),140,3082,140,3223
M.Bulger,St. Louis,QB,Taunting,0,3082,140,3223
M.Bulger,St. Louis,QB,Illegal Kick,0,3082,140,3223
M.Cassel,Kansas City,QB,Illegal Cut,0,3082,150,2002
M.Cassel,Kansas City,QB,Offensive Offside,0,3082,150,2002
M.Cassel,Kansas City,QB,Encroachment,16,3082,150,2002
M.Cassel,Kansas City,QB,Offensive Pass Interference,65,3082,150,2002
M.Cassel,Kansas City,QB,Offensive Pass Interference,20,3082,150,2002
M.Cassel,Kansas City,QB,Defensive Offside,44,3082,150,2002
M.Cassel,Kansas City,QB,Illegal Motion,5,3082,150,2002
M.Cassel,Kansas City,QB,Illegal Peelback,0,3082,150,2002
M.Flynn,Green Bay,QB,Delay of Game,19,3082,19,2779
M.Hasselbeck,Seattle,QB,Illegal Use of Hands,15,3082,15,2119
M.Hasselbeck,Seattle,QB,Illegal Crackback,0,3082,15,2119
M.Moore,Carolina,QB,Disqualification,0,3082,410,1229
M.Moore,Carolina,QB,Offensive 12 On-field,0,3082,410,1229
M.Ryan,Atlanta,QB,Defensive Offside,94,3082,94,2397
M.Sanchez,N.Y. Jets,QB,Illegal Peelback,0,3082,5,2426
M.Sanchez,N.Y. Jets,QB,Illegal Motion,0,3082,5,2426
M.Sanchez,N.Y. Jets,QB,Face Mask (5 Yards),0,3082,5,2426
M.Sanchez,N.Y. Jets,QB,Face Mask,0,3082,5,2426
M.Sanchez,N.Y. Jets,QB,Player Out of Bounds on Punt,0,3082,5,2426
M.Sanchez,N.Y. Jets,QB,Delay of Kickoff,0,3082,5,2426
M.Sanchez,N.Y. Jets,QB,Ineligible Downfield Pass,5,3082,5,2426
M.Stafford,Detroit,QB,Low Block,0,3082,0,3435
M.Stafford,Detroit,QB,Leaping,0,3082,0,3435
M.Vick,Philadelphia,QB,Kickoff Out of Bounds,0,3082,0,2483
P.Manning,Indianapolis,QB,Illegal Cut,0,3082,29,2374
P.Manning,Indianapolis,QB,Defensive Too Many Men on Field,0,3082,29,2374
P.Manning,Indianapolis,QB,Illegal Forward Handoff,0,3082,29,2374
P.Manning,Indianapolis,QB,Intentional Grounding,29,3082,29,2374
P.Manning,Indianapolis,QB,Illegal Blindside Block,0,3082,29,2374
P.Rivers,San Diego,QB,Disqualification,0,3082,37,2124
P.Rivers,San Diego,QB,Running Into the Kicker,0,3082,37,2124
P.Rivers,San Diego,QB,Lowering the Head to Make Forcible Contact,0,3082,37,2124
P.Rivers,San Diego,QB,Illegal Kick,0,3082,37,2124
P.Rivers,San Diego,QB,Illegal Blindside Block,0,3082,37,2124
P.Rivers,San Diego,QB,Face Mask (15 Yards),37,3082,37,2124
R.Fitzpatrick,Buffalo,QB,Lowering the Head to Make Forcible Contact,0,3082,0,2445
S.Hill,San Francisco,QB,Illegal Crackback,0,3082,0,3017
S.Hill,San Francisco,QB,Illegal Receiver Pass,0,3082,0,3017
S.Wallace,Cleveland,QB,Defensive Delay of Game,0,3082,0,2490
S.Wallace,Seattle,QB,Player Out of Bounds on Kick,0,3082,0,2119
S.Wallace,Seattle,QB,Roughing the Kicker,0,3082,0,2119
Sh.Hill,Detroit,QB,Illegal Forward Handoff,0,3082,0,3435
T.Brady,New England,QB,Illegal Forward Handoff,0,3082,0,1521
T.Collins,Washington,QB,Low Block,28,3082,28,2620
T.Edwards,Buffalo,QB,Lowering the Head to Initiate Contact,0,3082,25,2445
T.Edwards,Buffalo,QB,Low Block,15,3082,25,2445
T.Edwards,Buffalo,QB,Tripping,10,3082,25,2445
T.Jackson,Minnesota,QB,Defensive Holding,35,3082,547,2801
T.Romo,Dallas,QB,Defensive Too Many Men on Field,0,3082,343,3299
T.Romo,Dallas,QB,Offensive Holding,283,3082,343,3299
T.Romo,Dallas,QB,Defensive 12 On-field,0,3082,343,3299
T.Romo,Dallas,QB,Low Block,0,3082,343,3299
T.Romo,Dallas,QB,Offensive Offside,5,3082,343,3299
T.Romo,Dallas,QB,Defensive Offside,55,3082,343,3299
V.Young,Tennessee,QB,Illegal Kick,0,3082,0,2041
V.Young,Tennessee,QB,Delay of Kickoff,0,3082,0,2041
A.Bradshaw,N.Y. Giants,RB,Illegal Shift,0,2275,34,2567
A.Bradshaw,N.Y. Giants,RB,Illegal Use of Hands,15,2275,34,2567
A.Bradshaw,N.Y. Giants,RB,Clipping,19,2275,34,2567
A.Pearman,Tennessee,RB,Face Mask (15 Yards),72,2275,72,2041
A.Peterson,Chicago,RB,Horse Collar Tackle,0,2275,35,2150
A.Peterson,Chicago,RB,Player Out of Bounds on Kick,0,2275,35,2150
A.Peterson,Chicago,RB,Offside on Free Kick,10,2275,35,2150
A.Peterson,Chicago,RB,Illegal Contact,10,2275,35,2150
A.Peterson,Minnesota,RB,Interference with Opportunity to Catch,15,2275,35,2801
A.Young,Minnesota,RB,Delay of Kickoff,0,2275,0,2801
B.Green-Ellis,New England,RB,Short Free Kick,0,2275,0,1521
B.Jackson,Green Bay,RB,Tripping,20,2275,20,2779
B.Jacobs,N.Y. Giants,RB,Illegal Double-Team Block,0,2275,0,2567
B.Jacobs,N.Y. Giants,RB,Kickoff Out of Bounds,0,2275,0,2567
B.Jacobs,N.Y. Giants,RB,Illegal Motion,0,2275,0,2567
B.Wells,Arizona,RB,Player Out of Bounds on Kick,0,2275,0,2580
B.Wells,Arizona,RB,Illegal Touch Pass,0,2275,0,2580
C.Benson,Cincinnati,RB,Kickoff Out of Bounds,0,2275,0,2402
C.Buckhalter,Denver,RB,Illegal Procedure,0,2275,0,1941
C.Jennings,Cleveland,RB,Fair Catch Interference,0,2275,0,2490
C.Johnson,Tennessee,RB,Taunting,15,2275,843,2041
C.Johnson,Tennessee,RB,Running Into the Kicker,0,2275,843,2041
C.Portis,Washington,RB,Fair Catch Interference,15,2275,15,2620
C.Williams,Tampa Bay,RB,Ineligible Downfield Pass,10,2275,278,2548
C.Williams,Tampa Bay,RB,Illegal Crackback,0,2275,278,2548
D.Brown,Indianapolis,RB,Tripping,20,2275,381,2374
D.Moore,Indianapolis,RB,Interference with Opportunity to Catch,15,2275,15,2374
D.Nance,Green Bay,RB,Tripping,0,2275,0,2779
D.Sproles,San Diego,RB,Defensive Pass Interference,123,2275,123,2124
D.Ward,Tampa Bay,RB,Face Mask (15 Yards),15,2275,324,2548
D.Ward,Tampa Bay,RB,Defensive Pass Interference,309,2275,324,2548
D.Ward,Tampa Bay,RB,Illegal Substitution,0,2275,324,2548
E.Buckley,Philadelphia,RB,Illegal Wedge,0,2275,0,2483
E.Buckley,Philadelphia,RB,Lowering the Head to Make Forcible Contact,0,2275,0,2483
E.Buckley,Philadelphia,RB,Defensive Too Many Men on Field,0,2275,0,2483
F.Jackson,Buffalo,RB,Taunting,0,2275,0,2445
F.Jones,Dallas,RB,Horse Collar Tackle,15,2275,15,3299
G.Coffee,San Francisco,RB,Illegal Contact,55,2275,55,3017
G.Coffee,San Francisco,RB,Player Out of Bounds on Kick,0,2275,55,3017
G.Wolfe,Chicago,RB,Illegal Motion,0,2275,15,2150
G.Wolfe,Chicago,RB,Illegal Formation,15,2275,15,2150
J.Addai,Indianapolis,RB,Defensive Holding,27,2275,27,2374
J.Charles,Kansas City,RB,Defensive Pass Interference,128,2275,128,2002
J.Conner,N.Y. Jets,RB,Illegal Cut,0,2275,0,2426
J.Davis,Cleveland,RB,Running Into the Kicker,5,2275,5,2490
J.Fargas,Oakland,RB,Delay of Game,20,2275,20,2033
J.Fargas,Oakland,RB,Illegal Crackback,0,2275,20,2033
J.Felton,Detroit,RB,Offside on Free Kick,15,2275,15,3435
J.Hester,San Diego,RB,Leverage,0,2275,0,2124
J.Hester,San Diego,RB,Illegal Procedure,0,2275,0,2124
J.McKie,Chicago,RB,Defensive Delay of Game,0,2275,0,2150
J.McKie,Chicago,RB,Defensive Too Many Men on Field,0,2275,0,2150
J.Wright,Arizona,RB,Encroachment,15,2275,120,2580
J.Wright,Arizona,RB,Face Mask (15 Yards),105,2275,120,2580
J.Wright,Arizona,RB,Short Free Kick,0,2275,120,2580
K.Darby,St. Louis,RB,False Start,185,2275,185,3223
K.Faulk,New England,RB,Intentional Grounding,0,2275,0,1521
K.Moreno,Denver,RB,Illegal Wedge,0,2275,100,1941
K.Moreno,Denver,RB,Face Mask (15 Yards),100,2275,100,1941
K.Smith,Detroit,RB,Illegal Shift,0,2275,0,3435
K.Williams,Washington,RB,Encroachment,15,2275,179,2620
L.McCoy,Philadelphia,RB,Horse Collar Tackle,0,2275,0,2483
L.Rankin,Seattle,RB,Illegal Wedge,0,2275,0,2119
L.Stephens,Arizona,RB,Clipping,0,2275,0,2580
L.Washington,N.Y. Jets,RB,Short Free Kick,0,2275,0,2426
M.Bell,New Orleans,RB,Illegally Kicking Ball,0,2275,0,2485
M.Jones-Drew,Jacksonville,RB,Illegal Procedure,0,2275,0,1152
M.Lawrence,Baltimore,RB,Unnecessary Roughness,68,2275,143,2545
M.Lawrence,Baltimore,RB,Face Mask (15 Yards),75,2275,143,2545
M.Lynch,Buffalo,RB,Illegal Bat,0,2275,0,2445
M.Lynch,Buffalo,RB,Offensive Too Many Men on Field,0,2275,0,2445
M.Moore,Pittsburgh,RB,Offensive Holding,410,2275,410,2891
M.Morris,Detroit,RB,Illegal Wedge,0,2275,0,3435
M.Norris,San Francisco,RB,Invalid Fair Catch Signal,0,2275,0,3017
M.Owens,Jacksonville,RB,Illegal Peelback,0,2275,0,1152
M.Owens,Jacksonville,RB,Defensive Too Many Men on Field,0,2275,0,1152
M.Owens,Jacksonville,RB,Illegally Kicking Ball,0,2275,0,1152
P.Hillis,Cleveland,RB,Defensive Too Many Men on Field,0,2275,168,2490
P.Hillis,Denver,RB,False Start,168,2275,168,1941
P.Thomas,New Orleans,RB,Defensive Holding,21,2275,21,2485
R.Cartwright,Washington,RB,Face Mask,0,2275,55,2620
R.Cartwright,Washington,RB,Illegal Wedge,0,2275,55,2620
R.Cartwright,Washington,RB,Illegal Use of Hands,55,2275,55,2620
R.Moats,Houston,RB,Illegal Touch Kick,5,2275,5,2864
R.Rice,Baltimore,RB,Lowering the Head to Make Forcible Contact,0,2275,15,2545
R.Rice,Baltimore,RB,Illegal Receiver Pass,0,2275,15,2545
R.Rice,Baltimore,RB,Tripping,15,2275,15,2545
S.Gado,St. Louis,RB,Player Out of Bounds on Punt,0,2275,0,3223
S.Greene,N.Y. Jets,RB,Roughing the Kicker,0,2275,0,2426
S.Jackson,St. Louis,RB,Illegal Procedure,0,2275,31,3223
S.Jackson,St. Louis,RB,Illegal Motion,15,2275,31,3223
S.Jackson,St. Louis,RB,Illegal Formation,16,2275,31,3223
S.Jackson,St. Louis,RB,Lowering the Head to Make Forcible Contact,0,2275,31,3223
S.Morris,New England,RB,Encroachment,44,2275,44,1521
T.Jones,N.Y. Jets,RB,Ineligible Downfield Pass,0,2275,0,2426
W.McGahee,Baltimore,RB,Illegal Shift,0,2275,0,2545
W.Parker,Pittsburgh,RB,Illegal Receiver Pass,0,2275,0,2891
M.Hudson,Carolina,SAF,Illegal Contact,30,30,30,1229
A.Afalava,Chicago,SS,Offensive 12 On-field,1,2467,40,2150
A.Afalava,Chicago,SS,Interference with Opportunity to Catch,0,2467,40,2150
A.Afalava,Chicago,SS,Neutral Zone Infraction,10,2467,40,2150
A.Afalava,Chicago,SS,Disqualification,29,2467,40,2150
A.Bethea,Indianapolis,SS,Lowering the Head to Initiate Contact,0,2467,74,2374
A.Bethea,Indianapolis,SS,Chop Block,74,2467,74,2374
A.Bigby,Green Bay,SS,Unsportsmanlike Conduct,0,2467,0,2779
A.Bigby,Green Bay,SS,Offensive 12 On-field,0,2467,0,2779
A.Wilson,Arizona,SS,Delay of Game,40,2467,163,2580
A.Wilson,Arizona,SS,Kick Catch Interference,0,2467,163,2580
A.Wilson,Arizona,SS,Personal Foul,55,2467,163,2580
A.Wilson,Arizona,SS,Tripping,10,2467,163,2580
A.Wilson,Arizona,SS,Unsportsmanlike Conduct,45,2467,163,2580
A.Wilson,Arizona,SS,Offensive Too Many Men on Field,0,2467,163,2580
A.Wilson,Arizona,SS,Taunting,13,2467,163,2580
B.Dawkins,Denver,SS,Illegal Forward Pass,0,2467,0,1941
B.Dawkins,Denver,SS,Clipping,0,2467,0,1941
B.Dawkins,Denver,SS,Face Mask,0,2467,0,1941
B.Dawkins,Denver,SS,Interference with Opportunity to Catch,0,2467,0,1941
B.Pollard,Houston,SS,Illegal Shift,0,2467,427,2864
B.Pollard,Houston,SS,Interference with Opportunity to Catch,15,2467,427,2864
B.Pollard,Houston,SS,Taunting,0,2467,427,2864
B.Pollard,Houston,SS,Offensive Holding,412,2467,427,2864
B.Pollard,Houston,SS,Invalid Fair Catch Signal,0,2467,427,2864
B.Pollard,Houston,SS,Illegal Motion,0,2467,427,2864
B.Pool,N.Y. Jets,SS,Illegal Touch Pass,5,2467,5,2426
C.Greene,Jacksonville,SS,Player Out of Bounds on Punt,0,2467,15,1152
C.Greene,Jacksonville,SS,Low Block,15,2467,15,1152
D.Bruton,Denver,SS,Illegal Kick/Kicking Loose Ball,0,2467,0,1941
D.Grant,Seattle,SS,Illegal Substitution,5,2467,5,2119
D.Hall,Washington,SS,Delay of Kickoff,0,2467,0,2620
D.Landry,Baltimore,SS,Offensive Too Many Men on Field,0,2467,0,2545
D.Landry,Baltimore,SS,Roughing the Kicker,0,2467,0,2545
D.Landry,Baltimore,SS,Kick Catch Interference,0,2467,0,2545
D.Manning,Chicago,SS,Defensive 12 On-field,10,2467,10,2150
D.Washington,Kansas City,SS,Defensive Holding,20,2467,25,2002
D.Whitner,Buffalo,SS,Invalid Fair Catch Signal,0,2467,0,2445
D.Whitner,Buffalo,SS,Illegal Double-Team Block,0,2467,0,2445
G.Wilson,Buffalo,SS,Taunting,15,2467,15,2445
J.Ihedigbo,N.Y. Jets,SS,Neutral Zone Infraction,10,2467,10,2426
J.Page,Kansas City,SS,Tripping,10,2467,10,2002
J.Sanford,Minnesota,SS,Leverage,0,2467,0,2801
L.Milloy,Seattle,SS,Face Mask (15 Yards),15,2467,15,2119
M.Adams,Cleveland,SS,Illegal Kick/Kicking Loose Ball,0,2467,128,2490
M.Adams,Cleveland,SS,Fair Catch Interference,0,2467,128,2490
M.Adams,Cleveland,SS,Ineligible Downfield Kick,0,2467,128,2490
M.Adams,Cleveland,SS,Defensive 12 On-field,18,2467,128,2490
M.Bullitt,Indianapolis,SS,Illegal Onside Kick,0,2467,0,2374
M.Burnett,Green Bay,SS,Lowering the Head to Initiate Contact,0,2467,0,2779
M.Johnson,N.Y. Giants,SS,Illegal Block Above the Waist,105,2467,446,2567
M.Johnson,N.Y. Giants,SS,Illegal Wedge,0,2467,446,2567
M.Johnson,N.Y. Giants,SS,Lowering the Head to Initiate Contact,0,2467,446,2567
M.Johnson,N.Y. Giants,SS,Offensive Holding,316,2467,446,2567
M.Johnson,N.Y. Giants,SS,Illegal Formation,25,2467,446,2567
M.Lewis,San Francisco,SS,Ineligible Downfield Pass,0,2467,35,3017
M.Lewis,San Francisco,SS,Illegal Touch Pass,0,2467,35,3017
M.Lewis,San Francisco,SS,Delay of Game,30,2467,35,3017
M.Manuel,Detroit,SS,Illegal Receiver Pass,0,2467,0,3435
M.Roman,San Francisco,SS,Roughing the Kicker,0,2467,0,3017
M.Roman,San Francisco,SS,Illegal Bat,0,2467,0,3017
N.Clements,San Francisco,SS,Illegal Cut,0,2467,0,3017
N.Clements,San Francisco,SS,Illegal Crackback,0,2467,0,3017
N.Clements,San Francisco,SS,Illegal Peelback,0,2467,0,3017
P.Chung,New England,SS,Offensive Offside,0,2467,0,1521
P.Chung,New England,SS,Illegal Peelback,0,2467,0,1521
P.Chung,New England,SS,Illegally Kicking Ball,0,2467,0,1521
P.Oliver,San Diego,SS,Illegal Onside Kick,0,2467,400,2124
P.Oliver,San Diego,SS,Illegal Block Above the Waist,107,2467,400,2124
P.Oliver,San Diego,SS,Defensive Pass Interference,293,2467,400,2124
Q.Mikell,Philadelphia,SS,Kick Catch Interference,0,2467,0,2483
R.Doughty,Washington,SS,Lowering the Head to Initiate Contact,0,2467,0,2620
R.Doughty,Washington,SS,Illegal Touch Kick,0,2467,0,2620
R.Harper,New Orleans,SS,Defensive Pass Interference,236,2467,452,2485
R.Harper,New Orleans,SS,Unsportsmanlike Conduct,60,2467,452,2485
R.Harper,New Orleans,SS,Roughing the Passer,156,2467,452,2485
R.Harper,New Orleans,SS,Kickoff Out of Bounds,0,2467,452,2485
R.Hill,Denver,SS,Illegal Use of Hands,30,2467,30,1941
R.Hill,Denver,SS,Ineligible Downfield Kick,0,2467,30,1941
R.Mundy,Pittsburgh,SS,Illegal Kick,0,2467,0,2891
R.Mundy,Pittsburgh,SS,Illegally Kicking Ball,0,2467,0,2891
S.Piscitelli,Tampa Bay,SS,Illegal Motion,10,2467,52,2548
S.Piscitelli,Tampa Bay,SS,Roughing the Kicker,0,2467,52,2548
S.Piscitelli,Tampa Bay,SS,Delay of Game,27,2467,52,2548
S.Piscitelli,Tampa Bay,SS,Illegal Crackback,0,2467,52,2548
S.Piscitelli,Tampa Bay,SS,Ineligible Downfield Pass,15,2467,52,2548
T.Polamalu,Pittsburgh,SS,Defensive 12 On-field,5,2467,102,2891
T.Polamalu,Pittsburgh,SS,Unnecessary Roughness,97,2467,102,2891
T.Zbikowski,Baltimore,SS,Defensive 12 On-field,0,2467,93,2545
T.Zbikowski,Baltimore,SS,Unsportsmanlike Conduct,60,2467,93,2545
T.Zbikowski,Baltimore,SS,Intentional Grounding,33,2467,93,2545
T.Zbikowski,Baltimore,SS,Clipping,0,2467,93,2545
U.Young,New Orleans,SS,Illegal Bat,0,2467,0,2485
U.Young,New Orleans,SS,Face Mask,0,2467,0,2485
W.Allen,Pittsburgh,SS,Encroachment,20,2467,25,2891
W.Moore,Atlanta,SS,Illegal Cut,0,2467,0,2397
